Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour:
Headcount","Non-payroll staff;
Total Contingent labour:
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs,,,,,,,,,
2022,May,Cabinet Office,Ministerial Department,Cabinet Office,454,423.19,874,842.45,2251,2206.53,3214,3154.59,459,451.10,2306,2292.50,"9,558","9,370",50,49.59,400,380.77,0,0.00,450,430,12,"10,008","9,801","£36,795,114.59","£1,372,404.36","£68,745.83","£219,531.59","£9,146,115.95","£4,701,225.46","£52,303,137.78","£4,289,072.93","£281,027.88","£4,570,100.81","£56,873,238.59",,,,,,,,,
2022,May,Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,1,0.60,6,6.00,12,11.60,6,6.00,1,0.55,0,0.00,26,25,0,0.00,0,0.00,0,0.00,0,0,0,26,25,"£85,225.71",£0.00,£0.00,£324.44,"£23,048.86","£9,618.86","£118,217.87",£0.00,£0.00,£0.00,"£118,217.87",,,,,,,,,
2022,May,Crown Commercial Service,Executive Agency,Cabinet Office,30,30.00,115,109.80,437,424.60,197,195.06,23,23.00,0,0.00,802,782,0,0.00,47,47.00,0,0.00,47,47,3,849,829,"£2,609,486.75","£61,797.60",£0.00,£298.48,"£710,249.46","£310,879.38","£3,692,711.67","£179,737.93","£136,090.55","£315,828.48","£4,008,540.15",,,,,,,,,
2022,May,Government Property Agency,Executive Agency,Cabinet Office,3,2.89,24,23.60,112,109.88,156,152.46,23,23.00,0,0.00,318,312,38,37.80,0,0.00,0,0.00,38,38,0,356,350,"£1,283,921.00","£59,397.00",£0.00,£0.00,"£354,166.00","£165,865.00","£1,863,349.00","£724,067.92",£0.00,"£724,067.92","£2,587,416.92",,,,,,,,,
2022,May,Equality and Human Rights Commission,Executive Non-Departmental Public Body,Cabinet Office,5,3.77,12,10.70,114,108.80,75,69.74,13,12.80,0,0.00,219,206,7,7.00,1,1.00,0,0.00,8,8,0,227,214,"£749,444.00","£10,235.00",£0.00,£693.00,"£211,078.00","£86,267.00","£1,057,717.00","£61,435.00",£0.00,"£61,435.00","£1,119,152.00",,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
